EDCS-ID	publication	province	place	dating_from	dating_to	date_not_before	date_not_after	status	inscription	inscription_conservative_cleaning	inscription_interpretive_cleaning	material	comment	latitude	longitude	language	photo	partner_link	extra_text	extra_html	raw_dating
EDCS-12900312	CIL 08, 07694 = ILAlg-02-01, 00731 = Louvre 00199	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					leges;  mulieres;  nomen singulare;  tria nomina;  viri	[Si]ttia[e] / Rufina[e] / merenti / Iulia Potita / Minucia Sat(uri?) Cyrilla qua[e et] / Punica Ant(onini) Porcia Procula / Horatia Procula Anulla Satu[ri] / Pulla Pauli Ingenua Veri Popili[a] / Procilla Basili Sittia Varilla Poti[ti] / Flaccilla Serani Honorata qua[e et] / Marciana Cimbri Vibia Laeta Vibi[a] / Marcellina Faust(i) Titia D(ecimi?) Marci Catu[li] / Anucella Orchivi Capito[nis] / Pudentilla Nices f(ilia) Auguri[na(?) quae et] / Honorata Modesti Ruf[ina 3] / Seia L(uci) C[l]odi [	ttia Rufina merenti Iulia Potita Minucia Sat Cyrilla qua Punica Ant Porcia Procula Horatia Procula Anulla Satu Pulla Pauli Ingenua Veri Popili Procilla Basili Sittia Varilla Poti Flaccilla Serani Honorata qua Marciana Cimbri Vibia Laeta Vibi Marcellina Faust Titia D Marci Catu Anucella Orchivi Capito Pudentilla Nices f Auguri Honorata Modesti Ruf Seia L C odi	Sittiae Rufinae merenti Iulia Potita Minucia Saturi Cyrilla quae et Punica Antonini Porcia Procula Horatia Procula Anulla Saturi Pulla Pauli Ingenua Veri Popilia Procilla Basili Sittia Varilla Potiti Flaccilla Serani Honorata quae et Marciana Cimbri Vibia Laeta Vibia Marcellina Fausti Titia Decimi Marci Catuli Anucella Orchivi Capitonis Pudentilla Nices filia Augurina quae et Honorata Modesti Rufina Seia Luci Clodi	lapis		36.364519	6.608260						
EDCS-12900313	CIL 08, 07695 = ILAlg-02-01, 01970a = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / C(aius) Sabellius / Dilectus / v(ixit) a(nnos) LXXXX / h(ic) s(itus) e(st)	D M C Sabellius Dilectus v a LXXXX h s e	Dis Manibus Caius Sabellius Dilectus vixit annos LXXXX hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900314	CIL 08, 07696 = ILAlg-02-01, 01971 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	M(e)m(oriae) / L(uci) Sacrici Vic/toris v(ixit) a(nnos) LI Vic/toria filia patri / carissimo po/suit	Mm L Sacrici Victoris v a LI Victoria filia patri carissimo posuit	Memoriae Luci Sacrici Victoris vixit annos LI Victoria filia patri carissimo posuit	lapis		36.364519	6.608260						171 to 230
EDCS-12900315	CIL 08, 07697 = ILAlg-02-01, 01641 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	P(ublius) Saenius / Malminus / v(ixit) a(nnos) XXVII / h(ic) s(itus) e(st)	P Saenius Malminus v a XXVII h s e	Publius Saenius Malminus vixit annos XXVII hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900316	CIL 08, 07698 = ILAlg-02-01, 01498	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					mulieres;  tituli sepulcrales;  tria nomina	Saeternati/a Monna v(ixit) / a(nnos) LX h(ic) s(ita) e(st)	Saeternatia Monna v a LX h s e	Saeternatia Monna vixit annos LX hic sita est	lapis		36.364519	6.608260						
EDCS-12900317	CIL 08, 07699 = CIL 08, 19475 = ILAlg-02-01, 01642 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  viri	D(is) M(anibus) / Sallustsi(?) / MONLIM(?) / v(ixit) a(nnos) XXXXV / h(ic) s(itus?) e(st)	D M Sallustsi MONLIM v a XXXXV h s e	Dis Manibus Sallustsi MONLIM vixit annos XXXXV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900318	CIL 08, 07700 = ILAlg-02-01, 01647	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					mulieres;  tituli sepulcrales;  tria nomina	Sa[l]via / Denta / v(ixit) a(nnos) XLV	Sa via Denta v a XLV	Salvia Denta vixit annos XLV	lapis		36.364519	6.608260						
EDCS-12900319	CIL 08, 07701 = ILAlg-02-01, 01648 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Salvid/enius Fi/dianus / v(ixit) a(nnos) XXXII / h(ic) s(itus) e(st)	D M Salvidenius Fidianus v a XXXII h s e	Dis Manibus Salvidenius Fidianus vixit annos XXXII hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900320	CIL 08, 07702 = ILAlg-02-01, 01649 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	C(ai) Salvidi/[e]ni Lupi / vixit a(nnos) XV / h(ic) s(itus) e(st)	C Salvidi ni Lupi vixit a XV h s e	Cai Salvidieni Lupi vixit annos XV hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900321	CIL 08, 07703 = ILAlg-02-01, 01650 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Q(uintus) Sal[vi]/denius S/aturnin/us v(ixit) a(nnos) XI h(ic) s(itus) e(st)	Q Sal denius Saturninus v a XI h s e	Quintus Salvidenius Saturninus vixit annos XI hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900322	CIL 08, 07704 = ILAlg-02-01, 01654 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	[D(is)] M(anibus) s(acrum) / [Sal]videnia / Tina	M s videnia Tina	Dis Manibus sacrum Salvidenia Tina	lapis		36.364519	6.608260						171 to 230
EDCS-12900323	CIL 08, 07705 (p 1849) = ILAlg-02-01, 01653 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli operum;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Salvidenia / Q(uinti) f(ilia) Minna / antiquae cas/titatis femina / vix(it) an(nos) XXVIII / h(ic) s(ita) e(st) o(ssa) t(ibi) b(ene) q(uiescant)	D M Salvidenia Q f Minna antiquae castitatis femina vix an XXVIII h s e o t b q	Dis Manibus Salvidenia Quinti filia Minna antiquae castitatis femina vixit annos XXVIII hic sita est ossa tibi bene quiescant	lapis		36.364519	6.608260						171 to 230
EDCS-12900324	CIL 08, 07706 = ILAlg-02-01, 01655 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	P(ublius) Salvinius M(arci) f(ilius) / Arat[or] / Arn(ensi) v(ixit) a(nnos) / XLVII h(ic) s(itus) e(st) / s(it) t(ibi) t(erra) l(evis)	P Salvinius M f Arat Arn v a XLVII h s e s t t l	Publius Salvinius Marci filius Arator Arnensi vixit annos XLVII hic situs est sit tibi terra levis	lapis		36.364519	6.608260						-30 to 117
EDCS-12900325	CIL 08, 07707 = ILAlg-02-01, 01656 = AntAfr-1973-133 = AE 2016, +01828	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	nomen singulare;  tituli sepulcrales;  viri	D(is) M(anibus) s(acrum) / Samiari	D M s Samiari	Dis Manibus sacrum Samiari	lapis		36.364519	6.608260						171 to 230
EDCS-12900326	CIL 08, 07708 = ILAlg-02-01, 01659 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Sarnia / Saturn/ina v(ixit) a(nnos) (!)	D M Sarnia Saturnina v a	Dis Manibus Sarnia Saturnina vixit annos	lapis		36.364519	6.608260						171 to 230
EDCS-12900327	CIL 08, 07709 = CIL 08, 19476 = ILAlg-02-01, 01660 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  nomen singulare;  tituli operum;  tituli sepulcrales;  tria nomina;  viri	Sasa / v(ixit) a(nnos) XXII h(ic) s(ita) e(st) / o(ssa) t(ibi) b(ene) q(uiescant) / [Co]rneliu/[s AIVO(?)	Sasa v a XXII h s e o t b q rnelius AIVO	Sasa vixit annos XXII hic sita est ossa tibi bene quiescant Cornelius AIVO	lapis		36.364519	6.608260						-30 to 117
EDCS-24100253	CIL 08, 07710 = EChrAfr-02, 00145 = ILAlg-02-01, 01661	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					inscriptiones christianae;  mulieres;  nomen singulare;  tria nomina;  viri	Satia Ruf(ini?) / f(ilia) Iuda[ea] / p(ro) s(e) e(t) s(uis)	Satia Ruf f Iuda p s e s	Satia Rufini filia Iudaea pro se et suis	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7710			
EDCS-12900329	CIL 08, 07711 = ILAlg-02-01, 01662 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  viri	D(is) [M(anibus)] / Satriu[s] / Mastic[	D Satriu Mastic	Dis Manibus Satrius Mastic	lapis		36.364519	6.608260						171 to 230
EDCS-12900330	CIL 08, 07712 = ILAlg-02-01, 01663 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli operum;  tituli sepulcrales	D(is) M(anibus) / Satria AIE(?) / v(ixit) a(nnos) XIII / o(ssa) v(olo?) b(ene) c(ubent)	D M Satria AIE v a XIII o v b c	Dis Manibus Satria AIE vixit annos XIII ossa volo bene cubent	lapis		36.364519	6.608260						171 to 230
EDCS-12900331	CIL 08, 07713 = ILAlg-02-01, 01666	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  viri	Saturn/i Corne/[	Saturni Corne	Saturni Corne	lapis		36.364519	6.608260						
EDCS-12900332	CIL 08, 07714 = ILAlg-02-01, 01896 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  nomen singulare;  tituli sepulcrales	Scru(v)ia / v(ixit) a(nnos) XXX	Scruia v a XXX	Scruvia vixit annos XXX	lapis		36.364519	6.608260						-30 to 117
EDCS-12900333	CIL 08, 07715 = ILAlg-02-01, 01670 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Q(uintus) Sedius L(uci) / f(ilius) Qui(rina) Ce/ler v(ixit) a(nnos) LX / h(ic) s(itus) e(st)	Q Sedius L f Qui Celer v a LX h s e	Quintus Sedius Luci filius Quirina Celer vixit annos LX hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900334	CIL 08, 07716 = ILAlg-02-01, 01671 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	M(arcus) Sedius / Severus / v(ixit) a(nnos) XXXV / h(ic) s(itus) e(st)	M Sedius Severus v a XXXV h s e	Marcus Sedius Severus vixit annos XXXV hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900335	CIL 08, 07717 = CIL 08, 07868 = ILAlg-02-01, 01673 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Seia / Agat(h)opu/la v(ixit) a(nnos) XXXIII / h(ic) s(ita) e(st)	D M Seia Agatopula v a XXXIII h s e	Dis Manibus Seia Agathopula vixit annos XXXIII hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-12900336	CIL 08, 07718 (p 966) = CIL 08, 19677 = ILAlg-02-01, 03400	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	151	300	151	300	mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Seiae Conco/rdiae Victo/ricus marit(a)e fe/cit	Seiae Concordiae Victoricus marite fecit	Seiae Concordiae Victoricus maritae fecit	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD041703;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=19677			151 to 300
EDCS-12900337	CIL 08, 07719 = ILAlg-02-01, 01674 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Seia L(uci) f(ilia) / Lucia v(ixit) a(nnos) / C h(ic) s(ita) e(st)	Seia L f Lucia v a C h s e	Seia Luci filia Lucia vixit annos C hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900338	CIL 08, 07720 = ILAlg-02-01, 01675	Numidia	Constantine / Bordj Saguiet er Roum / Cirta					tituli sepulcrales;  tria nomina;  viri	F() Seian[us] F() f(ilius?) / Candid[us] v(ixit) a(nnos) / XIIII m(enses) V d(ies) VII	F Seian F f Candid v a XIIII m V d VII	F Seianus F filius Candidus vixit annos XIIII menses V dies VII	lapis		36.364519	6.608260						
EDCS-12900339	CIL 08, 07721 = ILAlg-02-01, 01676 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	Sell/esius [N]a/mp(a)m(o?) / v(ixit) a(nnos) XV	Sellesius ampm v a XV	Sellesius Nampamo vixit annos XV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7721			-30 to 117
EDCS-12900340	CIL 08, 07722 = ILAlg-02-01, 01678 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Sempronia / Extricata / v(ixit) a(nnos) LVIII / h(ic) s(ita) e(st)	Sempronia Extricata v a LVIII h s e	Sempronia Extricata vixit annos LVIII hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900341	CIL 08, 07723 = CIL 08, 19477 = ILAlg-02-01, 01680 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Senia Optata / vix(it) a(nnos) LVIIII / L(ucius) Insieius Vitalis / uxori merenti	D M Senia Optata vix a LVIIII L Insieius Vitalis uxori merenti	Dis Manibus Senia Optata vixit annos LVIIII Lucius Insieius Vitalis uxori merenti	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7723			171 to 230
EDCS-12900485	CIL 08, 07724 = ILAlg-02-01, 01682 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Sentia L(uci) f(ilia) / Africana / v(ixit) a(nnos) XXIX / h(ic) s(ita) e(st)	Sentia L f Africana v a XXIX h s e	Sentia Luci filia Africana vixit annos XXIX hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900343	CIL 08, 07725 = CIL 08, 19627 = ILAlg-02-01, 01683 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Septim[i]/us Codde[us	D M Septim us Coddeus	Dis Manibus Septimius Coddeus	lapis		36.364519	6.608260						171 to 230
EDCS-12900344	CIL 08, 07726 = ILAlg-02-01, 01685 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	liberti/libertae;  mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Sergius / Socrates / Sergiae lib(ertae) / Pudentianae / [li]bertus / v(ixit) a(nnos) L h(i)c s(itus) e(st)	Sergius Socrates Sergiae lib Pudentianae bertus v a L hc s e	Sergius Socrates Sergiae libertae Pudentianae libertus vixit annos L hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900345	CIL 08, 07727 = ILAlg-02-01, 01686 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / L(ucius) Sergius / Sozonus / v(ixit) a(nnos) LV / h(ic) s(itus) e(st)	D M L Sergius Sozonus v a LV h s e	Dis Manibus Lucius Sergius Sozonus vixit annos LV hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900346	CIL 08, 07728 = ILAlg-02-01, 01687 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / Sergia / Sodala / v(ixit) a(nnos) XXXI h(ic) s(ita) e(st)	D M Sergia Sodala v a XXXI h s e	Dis Manibus Sergia Sodala vixit annos XXXI hic sita est	lapis		36.364519	6.608260						171 to 230
EDCS-12900347	CIL 08, 07729 = ILAlg-02-01, 01688 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	nomen singulare;  tituli sepulcrales;  viri	S<e=B>rvan/dus v(ixit) a(nnos) / XV	SBrvandus v a XV	Servandus vixit annos XV	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7729			-30 to 117
EDCS-12900348	CIL 08, 07730 = ILAlg-02-01, 01689 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  tituli sepulcrales;  tria nomina	Servilia / Lucia / v(ixit) a(nnos) XXX h(ic) s(ita) e(st)	Servilia Lucia v a XXX h s e	Servilia Lucia vixit annos XXX hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900349	CIL 08, 07731 = ILAlg-02-01, 01690 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / A(ulus) Sextius / Urbanus / v(ixit) a(nnos) C	D M A Sextius Urbanus v a C	Dis Manibus Aulus Sextius Urbanus vixit annos C	lapis		36.364519	6.608260						171 to 230
EDCS-12900350	CIL 08, 07732 = ILAlg-02-01, 01691 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	mulieres;  nomen singulare;  tituli sepulcrales;  tria nomina;  viri	Sextia / Satu/ri f(ilia) Iulia / v(ixit) a(nnos) LXXXI / h(ic) s(itus) e(st)	Sextia Saturi f Iulia v a LXXXI h s e	Sextia Saturi filia Iulia vixit annos LXXXI hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900351	CIL 08, 07733 = ILAlg-02-01, 01640 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	mulieres;  tituli sepulcrales;  tria nomina	D(is) M(anibus) / S() Fa/ba v(ixit) a(nnos) V	D M S Faba v a V	Dis Manibus S Faba vixit annos V	lapis		36.364519	6.608260						171 to 230
EDCS-12900352	CIL 08, 07734 = ILAlg-02-01, 01692 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	L(ucius) Silius / Extricat/us v(ixit) a(nnos) X / m(enses) III h(ic) s(itus) e(st)	L Silius Extricatus v a X m III h s e	Lucius Silius Extricatus vixit annos X menses III hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900353	CIL 08, 07735 = ILAlg-02-01, 01694 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	]us Si/tacus / v(ixit) a(nnos) XXI	us Sitacus v a XXI	us Sitacus vixit annos XXI	lapis		36.364519	6.608260						-30 to 117
EDCS-12900354	CIL 08, 07736 = ILAlg-02-01, 01695 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina	Sitillia T(iti) lib(erta) / Gudula / v(ixit) a(nnos) L / h(ic) s(ita) e(st)	Sitillia T lib Gudula v a L h s e	Sitillia Titi liberta Gudula vixit annos L hic sita est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900355	CIL 08, 07737 = ILAlg-02-01, 01733 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) s(acrum) / M(arcus) Sit[tius] / A(?) M(arci?) f(ilius?) / v(ixit) an(nos) XL h(ic) e(st)	D M s M Sit A M f v an XL h e	Dis Manibus sacrum Marcus Sittius A Marci filius vixit annos XL hic est	lapis		36.364519	6.608260						171 to 230
EDCS-12900356	CIL 08, 07738 = ILAlg-02-01, 01696 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / M(arcus) Sittius / Abascan/tio / v(ixit) a(nnos) XXI / h(ic) s(itus) e(st)	D M M Sittius Abascantio v a XXI h s e	Dis Manibus Marcus Sittius Abascantio vixit annos XXI hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900357	CIL 08, 07739 = ILAlg-02-01, 01696a = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	liberti/libertae;  tituli sepulcrales;  tria nomina;  viri	L(ucius) Sittius L(uci) l(ibertus) / Acceptus / v(ixit) a(nnos) XIIX / h(ic) s(itus) e(st)	L Sittius L l Acceptus v a XIIX h s e	Lucius Sittius Luci libertus Acceptus vixit annos XIIX hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900358	CIL 08, 07740 = ILAlg-02-01, 01697 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	C(aius) Sittius / Antistia/nus [	C Sittius Antistianus	Caius Sittius Antistianus	lapis		36.364519	6.608260						-30 to 117
EDCS-12900359	CIL 08, 07741 (p 1849) = ILAlg-02-01, 01943 = D 08428 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	231	270	231	270	tituli operum;  tria nomina;  viri	Memoriae L(ucius) Sit/tius Augustalis ama/tor reg(ionis) suburbani sui / Azimaciani quem a solo ae/dificavit sibi suisque fecit / bonis bene	Memoriae L Sittius Augustalis amator reg suburbani sui Azimaciani quem a solo aedificavit sibi suis que fecit bonis bene	Memoriae Lucius Sittius Augustalis amator regionis suburbani sui Azimaciani quem a solo aedificavit sibi suis que fecit bonis bene	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=de-b0933;bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7741			231 to 270
EDCS-12900360	CIL 08, 07742 = ILAlg-02-01, 01698 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	P(ublius) Sit(t)ius / Consent/us v(ixit) a(nnos) LXX / h(ic) s(itus) e(st)	P Sitius Consentus v a LXX h s e	Publius Sittius Consentus vixit annos LXX hic situs est	lapis		36.364519	6.608260						-30 to 117
EDCS-12900361	CIL 08, 07743 = ILAlg-02-01, 01699a = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli operum;  tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / Sittius / Crescens / (!) a(nnos) L h(ic) s(itus) e(st) / o(ssa) t(ibi) b(ene) q(uiescant)	D M Sittius Crescens a L h s e o t b q	Dis Manibus Sittius Crescens annos L hic situs est ossa tibi bene quiescant	lapis		36.364519	6.608260			http://db.edcs.eu/epigr/partner.php?s_language=en&param=bu_CIL%26bibl_volume=8%26bibl_subvolume=%26bibl_insc=7743			171 to 230
EDCS-12900362	CIL 08, 07744 = ILAlg-02-01, 01700 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / P(ublius) Sittius / Dati(v)us / v(ixit) a(nnos) XXX / h(ic) s(itus) e(st)	D M P Sittius Datius v a XXX h s e	Dis Manibus Publius Sittius Dativus vixit annos XXX hic situs est	lapis		36.364519	6.608260						171 to 230
EDCS-12900363	CIL 08, 07745 = ILAlg-02-01, 01702 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	171	230	171	230	tituli sepulcrales;  tria nomina;  viri	D(is) M(anibus) / M(arcus) Sitt/ius Extri/catus v(ixit) / a(nnos) LXVII	D M M Sittius Extricatus v a LXVII	Dis Manibus Marcus Sittius Extricatus vixit annos LXVII	lapis		36.364519	6.608260						171 to 230
EDCS-12900364	CIL 08, 07746 = ILAlg-02-01, 01703 = AntAfr-1973-133	Numidia	Constantine / Bordj Saguiet er Roum / Cirta	-30	117	-30	117	tituli sepulcrales;  tria nomina;  viri	L(ucius) Sittius Fa/barius v(ixit) a(nnos) / LX h(ic) s(itus) e(st)	L Sittius Fabarius v a LX h s e	Lucius Sittius Fabarius vixit annos LX hic situs est	lapis		36.364519	6.608260						-30 to 117
